course_id,stats_i_answers,stats_net_time,stats_posts,stats_questions,stats_response_time,stats_s_answers,top_user_0_answers,top_user_0_asks,top_user_0_days,top_user_0_posts,top_user_0_user_id,top_user_0_views,top_user_1_answers,top_user_1_asks,top_user_1_days,top_user_1_posts,top_user_1_user_id,top_user_1_views,top_user_2_answers,top_user_2_asks,top_user_2_days,top_user_2_posts,top_user_2_user_id,top_user_2_views
jdoqmqmmlj24l0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdoucz9gv6j1cr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdouw13aivz2d2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdoyekbinod451,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdq1641sqbmr1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdq2pjatk5x5wy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdq87ec0pq94i3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdqm6emrdtm5h,27.0,0,122,58,8085.0,2,1.0,3.0,13.0,9.0,j6z2qhy3CTk,39.0,0.0,4.0,7.0,8.0,je9iwrd1hoc7bk,10.0,0.0,7.0,21.0,8.0,is9rk8wsqfn26q,47.0
jdqns56vk056wd,20.0,0,109,50,13078.0,1,0.0,6.0,66.0,11.0,jc7uun9rgca29f,47.0,0.0,5.0,53.0,9.0,j8xczuvjnmh3t8,45.0,0.0,2.0,10.0,5.0,j6z2obmur6U,25.0
jdrtitv082or6,422.0,0,1307,380,990.0,87,2.0,47.0,65.0,61.0,iprn4fcerde7x,159.0,0.0,14.0,50.0,33.0,idz68ehil3r5bh,252.0,3.0,7.0,53.0,31.0,j6vd0yjhgyy,130.0
jdtbt2uzady10q,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdua51fbg7i6b3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdumkgvn6nx3it,6.0,0,31,14,4080.0,1,,,,,,,,,,,,,,,,,,
jdurk6aq6xg1dp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdv97ngu9a513p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdva3oipwyw5sg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdw7tzprcdt3fo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdw9vwkmpvj6sc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdxk67sggmyl3,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jdykho8emvm6gs,6.0,0,84,60,,1,1.0,0.0,36.0,6.0,j6wxpdw2jsu37h,26.0,0.0,2.0,49.0,5.0,j7hz2sx00OF,20.0,0.0,0.0,35.0,2.0,j7hzdish0AR,23.0
jdyw9drlsyt5xj,,0,12,8,,0,,,,,,,,,,,,,,,,,,
je0ixksqcjr6y5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je1gt10dq003yl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je1plja4xo05wy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je2vpo0yn6c30d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je38r4hyjn83rx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je3dwkcft3w36b,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je5t066qqd03m3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je5u5o0tjkk592,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je5zq6mt5512vx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je656f35e5754e,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je6aehe3msw1ox,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je7cb4815r64al,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je7ik9ltcnp4nu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je7jep4drf13d4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je7kqz90e68322,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je8wxkvmk2z1nq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
je97e0v1p5z4lh,26.0,0,120,50,27018.0,5,1.0,5.0,31.0,6.0,j7i7tlwegTO,22.0,0.0,4.0,56.0,5.0,j7hzdg3jlMx,26.0,0.0,2.0,30.0,4.0,j7hze1akkCr,21.0
je9h61psjxy5ja,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jea11qzfjmg5yv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jecr14rvww63ra,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jed47ulbga05ll,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jedecd9gcb974j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jedi2ejgxu6737,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jedovwhncie4zl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jedtk8pbpsb2y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeft07ghou24wg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jefuy6kwime2f5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jegdsj5ve4x7mh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeh4owwt28r6q3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeh78b5zdm65dj,2.0,0,84,46,2131.0,4,3.0,2.0,32.0,10.0,jcarmkugwvj7ja,41.0,0.0,2.0,31.0,6.0,j5s65nmx9u93du,40.0,0.0,0.0,34.0,6.0,j5s4yiu74qo1g3,36.0
jehb9wa95zp1re,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jehmnwlkjo067,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jei1sydz35hpk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jejdgiru6y44j2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jek6084p21n4re,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jekipabiaym6d6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jekixegpov53s4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jelwbizg6m15ph,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jelxhql2ee55sb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jem9b2kso262az,,0,9,8,,1,,,,,,,,,,,,,,,,,,
jen6k20960v3pm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jepwsyis15h5b1,32.0,0,223,65,6944.0,17,0.0,6.0,35.0,18.0,hw8wu596ucr5hk,26.0,0.0,7.0,20.0,12.0,hkx2ugma95a3c7,49.0,2.0,1.0,44.0,11.0,j5s5txtfpfb16f,50.0
jeogkx5nmeh2b4,,0,8,6,,0,,,,,,,,,,,,,,,,,,
jeozfb66ma8cy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeq2nc8kgy9310,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeqwoi3gjxmd4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jer75eihgt66tc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jerkltuajix5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jerkqlakkxp3i5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jetj97atqjo4b7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeuzoghch6r4fo,17.0,0,136,45,10790.0,2,0.0,8.0,45.0,16.0,ie1u3pzlil32an,36.0,0.0,3.0,25.0,8.0,iayosr2adptgw,19.0,0.0,1.0,26.0,6.0,iayot9gkm25xk,31.0
jevs7tbazkt3wr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc7uvwqojj32y3,45.0,0,223,57,6555.0,22,9.0,5.0,93.0,40.0,isjxcrvzde25g2,49.0,3.0,4.0,60.0,10.0,j70jd1skuyf6dw,49.0,3.0,2.0,19.0,9.0,j6v2h7e2j4k7ob,36.0
jexhpjkpeaj1a5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jexhpqbl2wj127,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jexhr8nnn2i2fh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jexi6leevj83pv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jexnidlbfd1rx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jexnmci8gai54i,,0,13,8,,4,,,,,,,,,,,,,,,,,,
jexv1bmrmu11sw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jey2bv66ua64u0,149.0,0,927,246,10069.0,68,4.0,3.0,33.0,30.0,j769gk2wzOQ,210.0,6.0,2.0,41.0,28.0,ixxobj2aahj11t,209.0,0.0,15.0,32.0,28.0,iy0vlyvvzurs,219.0
jey3dh27cem519,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jey9zp7n34o6vl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeyc1kjo6b6ks,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeydidan2ig5lx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeyggytwff25km,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeykqm0pt561r0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeym6xsz6tk4f2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeympgnij3iw9,83.0,0,279,107,8094.0,7,2.0,17.0,48.0,23.0,j8xd9pw8nia32s,90.0,2.0,10.0,33.0,21.0,j78zmzxq0ig,94.0,1.0,6.0,33.0,11.0,ix9ir92qxhi7gu,94.0
jeynt5g0q832cu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeyo34aqs2f156,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jeywueqps302ra,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jez0rgu0ugt9w,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jez5x8nfzmv13x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jez9z1vple56d6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jezaavjkibc1v4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jezfq3idgvw287,4.0,0,47,21,,1,,,,,,,,,,,,,,,,,,
jezjlbxs50a18j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jezkys1o4t847m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jezppi0shal3n3,,0,10,10,,0,,,,,,,,,,,,,,,,,,
jezry1hmwtd4pr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jezwpvrwmg32mn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jezzep6qxy76pz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jezzh37vc1f6rh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf005aoh29256,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf01gbc4h7g1c8,1.0,0,12,10,,1,,,,,,,,,,,,,,,,,,
jf02pv9ep9dk4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf0biuj69bw237,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf0djo5yjow5j8,52.0,0,193,69,10822.0,19,8.0,8.0,19.0,21.0,j6y6dwbkhZq,48.0,2.0,8.0,11.0,10.0,isg723gfkbc19c,30.0,0.0,6.0,17.0,9.0,j8z3a55sfuv,55.0
jf0eevie2qx428,103.0,0,419,125,2664.0,27,0.0,2.0,12.0,14.0,j7hojtg1fbq2h2,47.0,0.0,7.0,13.0,13.0,j8g9banbssdcj,40.0,2.0,8.0,23.0,13.0,jcil2mbnadh5ps,71.0
jf0gx3vnwy24zi,23.0,0,140,79,2406.0,9,3.0,5.0,24.0,13.0,j6xz7n0sQ6S,45.0,0.0,6.0,15.0,10.0,isfrs8qun3f1ua,51.0,1.0,4.0,23.0,8.0,j337owcp45z1u,72.0
jf0hmsdi8tv7lt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1177fxqus5fg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1d6t5fq784j3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1dmj7b3an59x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1e2gtygu722d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1g0feelhj5lk,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jf1idlhlx926u1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1jbxfx1vr3bi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1jtci1i8vgx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1r3z2xcu227v,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1ru054vus7oe,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf1thc2dah15u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf2lrg7goom66f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf2ngoie8s85vw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf2ntlrr9if1ik,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf2ofkxlrgx61y,4.0,0,15,11,,0,,,,,,,,,,,,,,,,,,
jf2xl2lox2f1fm,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jf2ykpeumr31q3,8.0,0,67,22,10145.0,3,,,,,,,,,,,,,,,,,,
jf2zqbgnffq3mi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf317v28e60102,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jf32iuflx377hn,8.0,0,50,16,47476.0,2,,,,,,,,,,,,,,,,,,
jf36xoxaimq1ea,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf4s6x1d7zg1gh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf3y3nhv33668q,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf413g8s8i25rh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf5mm2nh1nr1qg,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jf5nn9mbuf7co,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf634d2l8wu3av,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf72x8fjb8k4sx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf88r42zb2h4t1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf8bt6pd7ka40h,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf8ddrsh5ti2jh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf8dw5i1nne1ks,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf8gzzfeemr4tu,2.0,0,16,9,,1,,,,,,,,,,,,,,,,,,
jf8qkqjg41p19f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jf8v4brr5nq228,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jf93evqo4ql4sm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfa294bm5tz27,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfa2vd3sf591pq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfa4qg6hubelr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfac9cehelc765,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfanb8nwh2z49m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfbgvf2jc623wh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfbjdm2c3496m2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfbp6hkgc5r16o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfbt9qz2fj32va,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfct6qyjs6q79w,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jfd1ht2nbfu2as,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfd5j0cln654td,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc6p3mzf6yx2sb,2448.0,0,7827,1875,237.0,228,7.0,46.0,106.0,112.0,j3z534i7UPV,942.0,0.0,61.0,84.0,105.0,iprn4g31xor8p,638.0,10.0,37.0,114.0,100.0,j3zbfmbeaEM,947.0
jfejlzr3jex4qa,,0,8,7,,0,,,,,,,,,,,,,,,,,,
jfffg4plgrc4vt,,0,10,10,,0,,,,,,,,,,,,,,,,,,
jfh2gqkbv953fo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfil018wb8b4ww,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfiqlcsyhv32me,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfkcfppepjg2co,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfkglgccuva18t,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jflarftqchb3p7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jflgufqco36bq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jflr7wvnxv36ej,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfm21id15315pi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfm2k3jtox564p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfo3pgwmrm21r2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfo3qp6kc592et,,0,7,6,,0,,,,,,,,,,,,,,,,,,
jfsn9u2m9aq1t,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfu49mx5ligvo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfuopuso64t3of,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfvjbs1vtbe4u6,4.0,0,39,17,,0,,,,,,,,,,,,,,,,,,
jfwmw08d44nlt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfwu2mdek5g4xu,,0,25,7,,0,,,,,,,,,,,,,,,,,,
jfwwrj7vesl4ca,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfxx84kqchqix,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jfy1erfgkcm7bk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jg0v7aqz2cc55l,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jg2fjibqjwjll,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jg39tvxo5225g5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgcgsx0l6wh1ti,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgcgtlmyl8b5l4,2.0,0,18,9,,1,,,,,,,,,,,,,,,,,,
jgg3kqp7p6n2s,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jggursbd2524vs,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jggxg9tw7p7oe,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgmp7v6jmfi5fj,2.0,0,10,8,,0,,,,,,,,,,,,,,,,,,
jgogskjuxf94qf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgohofgx2207ed,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgqu7frlhsn464,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgqvtbzib9g33d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgs4mq12ctx32r,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgsg1rfcdu858e,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgshufef1yg1av,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgu91qa2zld1xx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
